id_filma,zanr
7653254,romance
3281548,drama
3281548,romance
1979376,animation
1979376,adventure
1979376,comedy
5363618,drama
5363618,music
7131622,comedy
7131622,drama
9351980,documentary
2066051,biography
2066051,drama
2066051,music
6394270,biography
6394270,drama
7549996,biography
7549996,drama
7549996,music
10272386,drama
10272386,mystery
12888462,documentary
12888462,drama
2948372,animation
2948372,adventure
2948372,comedy
10288566,drama
9620292,crime
9620292,drama
9620292,mystery
10633456,drama
6723592,action
6723592,sci-fi
6723592,thriller
9770150,drama
10514222,drama
10514222,music
10618286,biography
10618286,comedy
10618286,drama
1160419,action
1160419,adventure
1160419,drama
10366460,comedy
10366460,drama
10366460,music
11422728,documentary
11422728,history
11422728,music
12361974,action
12361974,adventure
12361974,fantasy
9620288,biography
9620288,drama
9620288,sport
14039582,drama
9784798,biography
9784798,drama
9784798,history
2382320,action
2382320,adventure
2382320,thriller
3228774,adventure
3228774,comedy
3228774,crime
2953050,animation
2953050,comedy
2953050,family
12789558,biography
12789558,drama
12789558,romance
3581652,crime
3581652,drama
3581652,musical
10293406,drama
10293406,western
9115530,biography
9115530,drama
9115530,romance
0993840,action
0993840,crime
0993840,drama
1745960,action
1745960,drama
6710474,action
6710474,adventure
6710474,comedy
1016150,action
1016150,drama
1016150,war
8178634,action
8178634,adventure
8178634,drama
13833688,drama
17041964,documentary
17041964,biography
1488589,animation
1488589,adventure
1488589,comedy
1630029,action
1630029,adventure
1630029,fantasy
13669038,drama
9114286,action
9114286,adventure
9114286,drama
24082438,documentary
24082438,war
15398776,biography
15398776,drama
15398776,history
23289160,action
23289160,adventure
23289160,drama
14230458,comedy
14230458,drama
14230458,romance
14849194,comedy
14849194,drama
17009710,crime
17009710,drama
17009710,thriller
6587046,animation
6587046,adventure
6587046,drama
23561236,comedy
23561236,drama
7160372,drama
7160372,history
7160372,war
1517268,adventure
1517268,comedy
1517268,fantasy
