id_igralca,id_filma,vloga
0822972,0082979,I
0182661,0082979,I
0001826,0082979,I
0938052,0082979,I
0522281,0082979,I
0228912,0082979,I
0823575,0082979,I
0933359,0082979,I
0942642,0082979,I
0687321,0082979,I
0228533,0082979,I
0192850,0082979,I
0000886,0082979,R
0002027,0082158,I
0153182,0082158,I
0268297,0082158,I
0369814,0082158,I
0314776,0082158,I
0000453,0082158,I
0000024,0082158,I
0000755,0082158,I
0202638,0082158,I
0132293,0082158,I
0000481,0082158,I
0160550,0082158,I
0001113,0082158,I
0535861,0082158,I
0250718,0082158,I
0734654,0082158,I
0947379,0082158,I
0070987,0082158,I
0399853,0082158,R
0001545,0082031,I
0591485,0082031,I
0000024,0082031,I
0280242,0082031,I
0251708,0082031,I
0254634,0082031,I
0743874,0082031,I
0551949,0082031,I
0053856,0082031,I
0211408,0082031,I
0055694,0082031,I
0262715,0082031,I
0178641,0082031,I
0425474,0082031,I
0898728,0082031,I
0389934,0082031,I
0322339,0082031,I
0813902,0082031,I
0330619,0082031,R
0349776,0083922,I
0021655,0083922,I
0012358,0083922,I
0014062,0083922,I
0021910,0083922,I
0082599,0083922,I
0246920,0083922,I
0249735,0083922,I
0259001,0083922,I
0297083,0083922,I
0350737,0083922,I
0335176,0083922,I
0335177,0083922,I
0902369,0083922,I
0373213,0083922,I
0383914,0083922,I
0392331,0083922,I
0474649,0083922,I
0000005,0083922,R
0001426,0083987,I
0000024,0083987,I
0368990,0083987,I
0786022,0083987,I
0000298,0083987,I
0002081,0083987,I
0002145,0083987,I
0590055,0083987,I
0000640,0083987,I
0153182,0083987,I
0356847,0083987,I
0297538,0083987,I
0006762,0083987,I
0416524,0083987,I
0655589,0083987,I
0700869,0083987,I
0000846,0083987,I
0117188,0083987,I
0000277,0083987,R
0001794,0083866,I
0000106,0083866,I
0001075,0083866,I
0908914,0083866,I
0534085,0083866,I
0551502,0083866,I
0296892,0083866,I
0001367,0083866,I
0000143,0083866,I
1056761,0083866,I
0842721,0083866,I
0869324,0083866,I
0059240,0083866,I
2060736,0083866,I
0075500,0083866,I
0137315,0083866,I
0463100,0083866,I
0483932,0083866,I
0000229,0083866,R
0000493,0084335,I
0000651,0084335,I
0563039,0084335,I
0790291,0084335,I
0162541,0084335,I
0166359,0084335,I
0893390,0084335,I
0362222,0084335,I
0103071,0084335,I
0005344,0084335,I
0843775,0084335,I
0233233,0084335,I
0750023,0084335,I
0182626,0084335,I
0746525,0084335,I
0739589,0084335,I
0926026,0084335,I
0489425,0084335,I
