id,naslov,ocena,cas,leto,oznaka,opis,cena,zasluzek
0340855,Posast,7.3,109,2003,R,"Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.",8000000,58469210
0317910,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,8.0,107,2003,PG-13,"The story of America as seen through the eyes of the former Secretary of Defense under President John F. Kennedy and President Lyndon B. Johnson, Robert McNamara.",,5038841
0338135,Vdor barbarov,7.5,99,2003,R,"During his final days, a dying man is reunited with old friends, former lovers, his ex-wife, and his estranged son.",6000000,34883010
0382734,Harvie Krumpet,7.9,23,2003,TV-14,"The odd biography of a man who has Tourette&apos;s Syndrome, chronic bad luck, menial jobs, nudist tendencies, and a book of &quot;fakts&quot; hung around his neck.",377000,
0388534,Wasp,7.5,26,2003,,A struggling single mother is determined not to let her four young children be an obstacle in the pursuit of starting a relationship with an old acquaintance.,,
0304858,Two Soldiers,7.0,40,2003,Not Rated,"Mississippi, just before Pearl Harbor. Two brothers, Pete, about 19 and Willie, about 10 years younger. They are clearly close friends. The news arrives, and Pete goes to enlist. Willie wants to come along, but is told he cannot. ...",,
0344503,Twin Towers,7.5,34,2003,18+,"Two brothers, one a firefighter, one a police officer, are remembered for their bravery in New York City on September 11.",,
0396959,Chernobyl Heart,7.8,39,2003,,This Academy Award-winning documentary takes a look at children born after the 1986 Chernobyl nuclear plant disaster who have been born with a deteriorated heart condition.,,
0338013,Večno sonce brezmadežnega uma,8.3,108,2004,R,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories forever.",20000000,73384095
0317705,Neverjetni,8.0,115,2004,PG,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",92000000,631688498
0316654,Spider-Man 2,7.5,127,2004,PG-13,Peter Parker is beset with troubles in his failing personal life as he battles a former brilliant scientist named Otto Octavius.,200000000,784543400
0375679,Usodna nesreca,7.7,112,2004,R,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",6500000,98410061
0338751,Letalec,7.5,170,2004,PG-13,A biopic depicting the early years of legendary director and aviator Howard Hughes&apos; career from the late 1920s to the mid 1940s.,110000000,213719942
0405159,Punčka za milijon dolarjev,8.1,132,2004,PG-13,"Frankie, an ill-tempered old coach, reluctantly agrees to train aspiring boxer Maggie. Impressed with her determination and talent, he helps her become the best and the two soon form a close bond.",30000000,216763646
0375063,Stranpota,7.5,127,2004,R,"Two men reaching middle age with not much to show but disappointment embark on a week-long road trip through California&apos;s wine country, just as one is about to take a trip down the aisle.",16000000,109706931
0339291,Lemony Snicket: Zaporednje nesrecnih dogodkov,6.8,108,2004,PG,"When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents&apos; vast fortune.",140000000,211468235
0350258,Ray,7.7,152,2004,PG-13,"The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s.",40000000,123971376
0308644,V iskanju dezele Nije,7.6,106,2004,PG,The story of Sir J.M. Barrie&apos;s friendship with a family who inspired him to create Peter Pan.,25000000,116650613
0318462,Diarios de motocicleta,7.7,126,2004,R,"Ernesto Guevara de la Serna, popularly known as Che, along with his friend Alberto Granado, decides to take a road trip across South America. His experiences on the journey transform him.",,57663711
0369702,Mar adentro,8.0,126,2004,PG-13,"The factual story of Spaniard Ramon Sampedro, who fought a 28-year campaign in favor of euthanasia and his own right to die.",10000000,43731621
0425458,Six Shooter,7.4,27,2004,Not Rated,"A black and bloody Irish comedy about a sad train journey where an older man, whose wife has died that morning, encounters a strange and possibly psychotic young oddball....",125000,
0388789,Born Into Brothels: Calcutta&#x27;s Red Light Kids,7.2,85,2004,R,"Two documentary filmmakers chronicle their time in Sonagchi, Calcutta and the relationships they developed with children of prostitutes who work the city&apos;s notorious red light district.",,3529201
0414469,Ryan,7.5,14,2004,TV-PG,"The movie talks about the life of Ryan Larkin, a gifted Canadian animator of the late &apos;60s and the early &apos;70s.",,
0443587,Mighty Times: The Children&#x27;s March,7.8,40,2004,,"On May 2, 1963, the children of Birmingham, Alabama took to the streets to challenge segregation.",,
0388795,Gora Brokeback,7.7,134,2005,R,"Two shepherds fall for each other, but their relationship becomes complicated when they both get married to their respective girlfriends.",14000000,178064141
0363771,"Zgodbe iz Narnije: Lev, carovnica in omara",6.9,143,2005,PG,"While playing, Lucy and her siblings find a wardrobe that lands them in a mystical place called Narnia. Here they realize that it was fated and they must now unite with Aslan to defeat an evil queen.",180000000,745013115
0360717,King Kong,7.2,187,2005,PG-13,"A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island, where they find more than just cannibalistic natives.",207000000,556906378
0397535,Spomini gejse,7.3,145,2005,PG-13,"The heartwarming tale of Nitta Sayuri, a young Japanese woman who transcended from her fishing-village roots and became one of Japan&apos;s most celebrated geisha.",85000000,162242962
0358273,Hoja po robu,7.8,136,2005,PG-13,"A chronicle of country music legend Johnny Cash&apos;s life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",28000000,186797986
0387131,Zvesti vrtnar,7.3,129,2005,R,A widower&apos;s transcontinental quest to find answers about his wife&apos;s death leads him to explosive secrets.,25000000,82468097
0312004,Wallace in Gromit: Prekletstvo Strahouhca,7.5,85,2005,G,"Wallace and his loyal dog, Gromit, set out to discover the mystery behind the garden sabotage that plagues their village and threatens the annual giant vegetable growing contest.",30000000,192781882
0379725,Capote,7.3,114,2005,R,"In 1959, Truman Capote learns of the murder of a Kansas family and decides to write a book about the case. While researching for his novel In Cold Blood, Capote forms a relationship with one of the killers, Perry Smith, who is on ...",7000000,49327405
0365737,Syriana,6.9,128,2005,R,A politically charged epic about the state of the oil industry in the hands of those personally involved in and affected by it.,50000000,93974620
0410097,Gor in dol,7.3,116,2005,R,"With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee.",2800000,23563727
0428803,La marche de l&#x27;empereur,7.5,80,2005,G,"In the Antarctic, every March since the beginning of time, the quest begins to find the perfect mate and start a family.",8000000,127392693
0468565,Tsotsi,7.2,95,2005,R,Six days in the violent life of a young Johannesburg gang leader.,3000000,9891303
0438575,West Bank Story,7.2,21,2005,,"A musical comedy set in the fast-paced, fast-food world of dueling falafel restaurants on the West Bank.",74000,
0491795,A Note of Triumph: The Golden Age of Norman Corwin,7.1,39,2005,,"A biography of Poet Norman Corwin, and the events surrounding his powerful radio broadcast commemorating VE Day on May 8, 1945.",50000,
0449619,The Moon and the Son: An Imagined Conversation,6.8,28,2005,G,"The Moon and the Son, a 30-minute autobiographical animated film by John Canemaker, explores the difficult emotional terrain of father/son relationships as seen through Canemaker&apos;s own turbulent relationship with his father. Featu...",,
0407887,Dvojna igra,8.5,151,2006,R,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,90000000,291481358
0457430,Favnov labirint,8.2,118,2006,R,"In 1944 Spain, a girl is sent to live with her ruthless stepfather. During the night, she meets a fairy who takes her to an old faun. He tells her she&apos;s a princess, but must prove her royalty by surviving three gruesome tasks.",19000000,83863565
0405094,Življenje drugih,8.4,137,2006,R,"In 1984 East Berlin, an agent of the secret police conducting surveillance on a writer and his lover finds himself becoming increasingly absorbed by their lives.",2000000,77672685
0449059,Nasa mala mis,7.8,101,2006,R,A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,8000000,101059571
0383574,Pirati s Karibov: Mrtveceva skrinja,7.4,151,2006,PG-13,"Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones&apos; service, as other friends and foes seek the heart for their own agenda as well.",225000000,1066179747
0422720,Marie Antoinette,6.5,123,2006,PG-13,"The retelling of France&apos;s iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.",40000000,60917189
0449467,Babilon,7.5,143,2006,R,"Tragedy strikes a married couple on vacation in the Moroccan desert, which jump starts an interlocking story involving four different families.",25000000,135330835
0455590,Zadnji skotski kralj,7.6,123,2006,R,Based on the events of the brutal Ugandan dictator Idi Amin&apos;s regime as seen by his personal physician during the 1970s.,6000000,55758874
0366548,Vesele nogice,6.4,108,2006,PG,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",100000000,384336781
0498380,Pisma z Iwo Jime,7.8,141,2006,R,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",19000000,68673228
